0,0.30,0.32,0.34,0.36,0.38,0.40,0.42,0.44,0.46,0.48,0.50,0.52,0.54,0.56,0.58,0.60,0.62,0.64,0.66,0.68,0.70,0.72,0.74,0.76,0.78,0.80,0.82,0.84,0.86,0.88,0.90,0.92,0.94,0.96,0.98,1.00,1.02,1.04,1.06,1.08,1.10,1.12,1.14,1.16,1.18,1.20,1.22,1.24,1.26,1.28,1.30,1.32,1.34,1.36,1.38,1.40,1.42,1.44,1.46,1.48,1.50,1.52,1.54,1.56,1.58,1.60,1.62,1.64,1.66,1.68,1.70,1.72,1.74,1.76,1.78,1.80,1.82,1.84,1.86,1.88,1.90,1.92,1.94,1.96,1.98,2.00
3.94968e-08, 0.000929751, 0.000899008, 0.000641552, 0.000390985, 0.000223143, 0.000126298, 7.33693e-05, 4.46034e-05, 2.86133e-05, 1.93997e-05, 1.38636e-05, 1.03894e-05, 8.11566e-06, 6.56748e-06, 5.47399e-06, 4.74054e-06, 4.22396e-06, 3.84518e-06, 3.54835e-06, 3.32736e-06, 3.1427e-06, 2.99241e-06, 2.87799e-06, 2.77537e-06, 2.68881e-06, 2.61431e-06, 2.55041e-06, 2.49438e-06, 2.4457e-06, 2.4094e-06, 2.37832e-06, 2.34521e-06, 2.31497e-06, 2.28805e-06, 2.26361e-06, 2.24086e-06, 2.22047e-06, 2.20126e-06, 2.18398e-06, 2.16755e-06, 2.15273e-06, 2.13848e-06, 2.12562e-06, 2.11313e-06, 2.1014e-06, 2.09082e-06, 2.0804e-06, 2.07099e-06, 2.06166e-06, 2.05326e-06, 2.04484e-06, 2.03727e-06, 2.02963e-06, 2.02232e-06, 2.0158e-06, 2.00911e-06, 2.00316e-06, 1.99701e-06, 1.9911e-06, 1.98587e-06, 1.98039e-06, 1.97512e-06, 1.97048e-06, 1.96557e-06, 1.96083e-06, 1.9567e-06, 1.95226e-06, 1.94841e-06, 1.94424e-06, 1.9402e-06, 1.93674e-06, 1.93292e-06, 1.92923e-06, 1.92609e-06, 1.92259e-06, 1.91919e-06, 1.91589e-06, 1.91311e-06, 1.90997e-06, 1.90691e-06, 1.90437e-06, 1.90146e-06, 1.89861e-06, 1.89629e-06, 1.89357e-06, 1.89093e-06
7.64123e-08, 0.00177266, 0.00171544, 0.00122581, 0.000747247, 0.000426403, 0.000241298, 0.000139871, 8.47221e-05, 5.41035e-05, 3.64604e-05, 2.58837e-05, 1.92438e-05, 1.49121e-05, 1.19632e-05, 9.89139e-06, 8.37586e-06, 7.24206e-06, 6.4395e-06, 5.83568e-06, 5.35464e-06, 4.97836e-06, 4.66771e-06, 4.41268e-06, 4.19872e-06, 4.01406e-06, 3.8578e-06, 3.71985e-06, 3.60155e-06, 3.50182e-06, 3.40829e-06, 3.32466e-06, 3.24901e-06, 3.18296e-06, 3.12301e-06, 3.06605e-06, 3.01604e-06, 2.96782e-06, 2.92547e-06, 2.88626e-06, 2.84763e-06, 2.81376e-06, 2.78211e-06, 2.75031e-06, 2.72252e-06, 2.69636e-06, 2.66957e-06, 2.64629e-06, 2.62426e-06, 2.60334e-06, 2.58141e-06, 2.56253e-06, 2.54454e-06, 2.52736e-06, 2.5089e-06, 2.49323e-06, 2.47819e-06, 2.46378e-06, 2.44793e-06, 2.43463e-06, 2.42186e-06, 2.40952e-06, 2.39764e-06, 2.38424e-06, 2.37319e-06, 2.36251e-06, 2.35219e-06, 2.34024e-06, 2.33059e-06, 2.32123e-06, 2.31215e-06, 2.30335e-06, 2.29479e-06, 2.28457e-06, 2.27654e-06, 2.2687e-06, 2.26106e-06, 2.25364e-06, 2.24454e-06, 2.23752e-06, 2.23067e-06, 2.22401e-06, 2.2175e-06, 2.21115e-06, 2.2031e-06, 2.19705e-06, 2.19115e-06
1.43531e-07, 0.00333283, 0.0032226, 0.00230088, 0.00140235, 0.000800431, 0.000452384, 0.000262089, 0.000158494, 0.00010099, 6.78403e-05, 4.79497e-05, 3.5509e-05, 2.73828e-05, 2.18768e-05, 1.79973e-05, 1.51813e-05, 1.30841e-05, 1.1465e-05, 1.01912e-05, 9.24223e-06, 8.49181e-06, 7.86849e-06, 7.36153e-06, 6.92845e-06, 6.56759e-06, 6.25596e-06, 5.98089e-06, 5.74389e-06, 5.53084e-06, 5.34771e-06, 5.1823e-06, 5.02937e-06, 4.89482e-06, 4.77242e-06, 4.65664e-06, 4.55411e-06, 4.4595e-06, 4.36851e-06, 4.28758e-06, 4.21209e-06, 4.1382e-06, 4.07247e-06, 4.01062e-06, 3.95259e-06, 3.89444e-06, 3.84265e-06, 3.79379e-06, 3.74745e-06, 3.70006e-06, 3.65804e-06, 3.61816e-06, 3.58009e-06, 3.5404e-06, 3.50545e-06, 3.47213e-06, 3.44074e-06, 3.41009e-06, 3.38041e-06, 3.35203e-06, 3.32137e-06, 3.29506e-06, 3.26966e-06, 3.24492e-06, 3.22121e-06, 3.19499e-06, 3.17283e-06, 3.15114e-06, 3.13033e-06, 3.11015e-06, 3.08731e-06, 3.06832e-06, 3.04988e-06, 3.03172e-06, 3.01429e-06, 2.99732e-06, 2.9776e-06, 2.96155e-06, 2.94567e-06, 2.93043e-06, 2.91557e-06, 2.90106e-06, 2.88374e-06, 2.86996e-06, 2.85625e-06, 2.8431e-06, 2.83025e-06
2.61763e-07, 0.0060773, 0.00588487, 0.00419518, 0.00255663, 0.00145899, 0.000824288, 0.000477288, 0.000288392, 0.00018355, 0.00012318, 8.6911e-05, 6.42329e-05, 4.94077e-05, 3.93522e-05, 3.2287e-05, 2.71631e-05, 2.33508e-05, 2.04254e-05, 1.81474e-05, 1.63115e-05, 1.48194e-05, 1.3639e-05, 1.26647e-05, 1.18506e-05, 1.11599e-05, 1.05671e-05, 1.00453e-05, 9.59557e-06, 9.19829e-06, 8.83868e-06, 8.52241e-06, 8.2311e-06, 7.97945e-06, 7.73915e-06, 7.52482e-06, 7.32813e-06, 7.14087e-06, 6.97288e-06, 6.81707e-06, 6.6662e-06, 6.53046e-06, 6.40349e-06, 6.27862e-06, 6.16645e-06, 6.06036e-06, 5.96025e-06, 5.85998e-06, 5.77007e-06, 5.68433e-06, 5.60289e-06, 5.51991e-06, 5.44582e-06, 5.37469e-06, 5.30682e-06, 5.23647e-06, 5.17408e-06, 5.11413e-06, 5.05114e-06, 4.99568e-06, 4.94194e-06, 4.89039e-06, 4.8389e-06, 4.79084e-06, 4.74438e-06, 4.69912e-06, 4.65027e-06, 4.60813e-06, 4.56729e-06, 4.52766e-06, 4.48888e-06, 4.44622e-06, 4.40998e-06, 4.37471e-06, 4.34043e-06, 4.30706e-06, 4.27422e-06, 4.23735e-06, 4.20653e-06, 4.17652e-06, 4.14724e-06, 4.11867e-06, 4.09043e-06, 4.05802e-06, 4.03145e-06, 4.00552e-06, 3.98018e-06
4.64152e-07, 0.0107748, 0.0104341, 0.00744812, 0.00453549, 0.00258628, 0.0014609, 0.000845654, 0.000510744, 0.000324872, 0.000217855, 0.000153566, 0.000113375, 8.7107e-05, 6.93245e-05, 5.68081e-05, 4.77346e-05, 4.09855e-05, 3.58104e-05, 3.17651e-05, 2.85393e-05, 2.5922e-05, 2.37564e-05, 2.19362e-05, 2.04037e-05, 1.91362e-05, 1.80552e-05, 1.71098e-05, 1.6276e-05, 1.5556e-05, 1.49003e-05, 1.43219e-05, 1.37975e-05, 1.33235e-05, 1.28947e-05, 1.25025e-05, 1.21331e-05, 1.18005e-05, 1.14928e-05, 1.11981e-05, 1.09368e-05, 1.06793e-05, 1.04464e-05, 1.02271e-05, 1.00122e-05, 9.81768e-06, 9.63367e-06, 9.45889e-06, 9.28478e-06, 9.12736e-06, 8.97739e-06, 8.83393e-06, 8.68887e-06, 8.55816e-06, 8.43295e-06, 8.31247e-06, 8.1889e-06, 8.07817e-06, 7.97122e-06, 7.86859e-06, 7.76962e-06, 7.66606e-06, 7.57379e-06, 7.48479e-06, 7.3905e-06, 7.30728e-06, 7.22624e-06, 7.14814e-06, 7.0724e-06, 6.99075e-06, 6.91947e-06, 6.84976e-06, 6.78248e-06, 6.71705e-06, 6.64527e-06, 6.5834e-06, 6.52311e-06, 6.4639e-06, 6.40669e-06, 6.3509e-06, 6.28843e-06, 6.23542e-06, 6.18364e-06, 6.13257e-06, 6.08321e-06, 6.03497e-06, 5.97982e-06
7.72219e-07, 0.0179302, 0.0173627, 0.0123941, 0.00755169, 0.00430052, 0.00242905, 0.00140589, 0.000849378, 0.000540094, 0.000361856, 0.000255073, 0.000188126, 0.000144517, 0.000114893, 9.4129e-05, 7.90442e-05, 6.77989e-05, 5.92029e-05, 5.25057e-05, 4.71491e-05, 4.28042e-05, 3.92244e-05, 3.6247e-05, 3.37161e-05, 3.15275e-05, 2.96331e-05, 2.80042e-05, 2.66069e-05, 2.53616e-05, 2.42551e-05, 2.32778e-05, 2.23799e-05, 2.15651e-05, 2.08415e-05, 2.01617e-05, 1.95485e-05, 1.89703e-05, 1.84469e-05, 1.79527e-05, 1.75001e-05, 1.70635e-05, 1.66669e-05, 1.62941e-05, 1.59424e-05, 1.55984e-05, 1.52848e-05, 1.49875e-05, 1.46924e-05, 1.44241e-05, 1.41683e-05, 1.39243e-05, 1.36785e-05, 1.34555e-05, 1.32419e-05, 1.30369e-05, 1.28276e-05, 1.26385e-05, 1.24566e-05, 1.2273e-05, 1.21043e-05, 1.19408e-05, 1.17835e-05, 1.16314e-05, 1.14718e-05, 1.13296e-05, 1.11918e-05, 1.10583e-05, 1.09289e-05, 1.07907e-05, 1.06688e-05, 1.05504e-05, 1.04353e-05, 1.03234e-05, 1.0202e-05, 1.00961e-05, 9.99299e-06, 9.89249e-06, 9.79457e-06, 9.69909e-06, 9.5935e-06, 9.50274e-06, 9.41414e-06, 9.32756e-06, 9.24303e-06, 9.16043e-06, 9.07895e-06
1.49397e-06, 0.0346798, 0.0335824, 0.0239725, 0.0146066, 0.00832772, 0.00470048, 0.0027202, 0.00164227, 0.00104404, 0.000699626, 0.00049276, 0.000363447, 0.00027895, 0.000221667, 0.000181523, 0.000152362, 0.000130625, 0.00011406, 0.000101076, 9.07282e-05, 8.23373e-05, 7.54545e-05, 6.96801e-05, 6.47963e-05, 6.06189e-05, 5.70094e-05, 5.38626e-05, 5.10767e-05, 4.86068e-05, 4.64017e-05, 4.44207e-05, 4.26503e-05, 4.10519e-05, 3.95973e-05, 3.82824e-05, 3.70499e-05, 3.5938e-05, 3.49038e-05, 3.39282e-05, 3.3013e-05, 3.21762e-05, 3.13921e-05, 3.06401e-05, 2.99463e-05, 2.92907e-05, 2.86509e-05, 2.80636e-05, 2.75051e-05, 2.69742e-05, 2.6449e-05, 2.59665e-05, 2.55048e-05, 2.50677e-05, 2.46257e-05, 2.42204e-05, 2.38304e-05, 2.34561e-05, 2.30767e-05, 2.27295e-05, 2.2395e-05, 2.2053e-05, 2.17415e-05, 2.14404e-05, 2.11485e-05, 2.08665e-05, 2.05743e-05, 2.03098e-05, 2.00533e-05, 1.98036e-05, 1.95618e-05, 1.93079e-05, 1.90798e-05, 1.8858e-05, 1.86413e-05, 1.84311e-05, 1.82075e-05, 1.80083e-05, 1.78141e-05, 1.76247e-05, 1.74391e-05, 1.72588e-05, 1.70641e-05, 1.68924e-05, 1.67247e-05, 1.65608e-05, 1.64005e-05
2.80623e-06, 0.0651298, 0.0630691, 0.0450225, 0.0274494, 0.0156497, 0.00883306, 0.00510865, 0.00308399, 0.00196037, 0.00131349, 0.000924944, 0.000682084, 0.000523391, 0.000415994, 0.000340431, 0.000285674, 0.000244963, 0.000213765, 0.00018939, 0.000169968, 0.00015422, 0.000141305, 0.00013047, 0.000121307, 0.000113472, 0.000106703, 0.000100838, 9.56471e-05, 9.10487e-05, 8.69468e-05, 8.32644e-05, 7.99398e-05, 7.6894e-05, 7.41418e-05, 7.15925e-05, 6.92439e-05, 6.70726e-05, 6.50873e-05, 6.32109e-05, 6.14879e-05, 5.98924e-05, 5.83726e-05, 5.69437e-05, 5.56182e-05, 5.43721e-05, 5.31633e-05, 5.20423e-05, 5.09776e-05, 4.99399e-05, 4.89747e-05, 4.80543e-05, 4.71745e-05, 4.6308e-05, 4.55011e-05, 4.4698e-05, 4.39556e-05, 4.32418e-05, 4.2554e-05, 4.18921e-05, 4.12248e-05, 4.06085e-05, 4.0014e-05, 3.94429e-05, 3.88578e-05, 3.83201e-05, 3.77982e-05, 3.72932e-05, 3.67741e-05, 3.62991e-05, 3.58378e-05, 3.53887e-05, 3.4953e-05, 3.45293e-05, 3.40881e-05, 3.3687e-05, 3.32954e-05, 3.29147e-05, 3.25437e-05, 3.2153e-05, 3.18003e-05, 3.14562e-05, 3.11191e-05, 3.0791e-05, 3.04705e-05, 3.01285e-05, 2.98226e-05
5.11785e-06, 0.118753, 0.114995, 0.0820941, 0.0500545, 0.0285384, 0.016108, 0.00932084, 0.0056266, 0.00357453, 0.00239483, 0.00168626, 0.00124338, 0.000953988, 0.00075815, 0.000620358, 0.000520513, 0.000446286, 0.000389401, 0.000344961, 0.000309553, 0.000280953, 0.000257303, 0.000237554, 0.000220854, 0.000206575, 0.000194239, 0.000183552, 0.000174095, 0.000165718, 0.000158245, 0.000151537, 0.000145481, 0.000139983, 0.000134968, 0.000130372, 0.000126185, 0.000122277, 0.000118654, 0.000115284, 0.00011214, 0.000109198, 0.000106401, 0.000103767, 0.000101321, 9.90103e-05, 9.67844e-05, 9.47099e-05, 9.27004e-05, 9.07844e-05, 8.89971e-05, 8.72907e-05, 8.56194e-05, 8.40574e-05, 8.2561e-05, 8.1124e-05, 7.97444e-05, 7.84175e-05, 7.71178e-05, 7.59009e-05, 7.46882e-05, 7.3554e-05, 7.24551e-05, 7.1357e-05, 7.0333e-05, 6.93393e-05, 6.83768e-05, 6.74073e-05, 6.65019e-05, 6.56243e-05, 6.47755e-05, 6.39071e-05, 6.31029e-05, 6.23207e-05, 6.15584e-05, 6.08174e-05, 6.00584e-05, 5.93557e-05, 5.86708e-05, 5.80016e-05, 5.73501e-05, 5.67142e-05, 5.60533e-05, 5.54474e-05, 5.48556e-05, 5.42759e-05, 5.37105e-05
9.07484e-06, 0.210491, 0.203827, 0.145524, 0.0887375, 0.050597, 0.0285597, 0.0165265, 0.00998121, 0.00634078, 0.00424589, 0.00299088, 0.00220419, 0.00169108, 0.00134385, 0.00109953, 0.000922508, 0.000790906, 0.000690053, 0.000611265, 0.000548493, 0.000497794, 0.000455868, 0.000420859, 0.000391257, 0.000365946, 0.000344082, 0.000325141, 0.000308379, 0.000293532, 0.000280289, 0.000268402, 0.00025767, 0.000247928, 0.000239042, 0.000230978, 0.000223483, 0.000216559, 0.000210141, 0.00020417, 0.000198599, 0.000193387, 0.000188496, 0.000183895, 0.000179558, 0.000175461, 0.000171581, 0.000167902, 0.000164405, 0.000161129, 0.000157955, 0.000154926, 0.000152028, 0.000149255, 0.000146597, 0.000144046, 0.000141595, 0.000139239, 0.000136925, 0.00013474, 0.000132631, 0.000130597, 0.000128587, 0.000126686, 0.000124848, 0.000123069, 0.0001213, 0.000119629, 0.000118008, 0.000116435, 0.000114862, 0.000113377, 0.000111934, 0.000110531, 0.000109165, 0.00010779, 0.000106495, 0.000105233, 0.000104003, 0.000102804, 0.000101589, 0.000100447, 9.93315e-05, 9.82429e-05, 9.71794e-05, 9.60948e-05, 9.50792e-05
1.56463e-05, 0.362696, 0.351203, 0.250784, 0.15295, 0.0872208, 0.0492361, 0.0284925, 0.0172085, 0.0109321, 0.00732351, 0.00515634, 0.00380161, 0.00291653, 0.00231657, 0.00189535, 0.00159014, 0.00136324, 0.00118937, 0.00105354, 0.000945321, 0.000857917, 0.000785638, 0.000725285, 0.000674256, 0.000630624, 0.000592935, 0.000560285, 0.000531393, 0.000505801, 0.000482975, 0.000462486, 0.000443988, 0.000427197, 0.000411882, 0.000397849, 0.000385067, 0.000373134, 0.000362072, 0.000351782, 0.000342182, 0.000333199, 0.000324771, 0.000316844, 0.000309371, 0.000302311, 0.000295627, 0.000289287, 0.000283262, 0.000277529, 0.000272149, 0.000266928, 0.000261937, 0.000257158, 0.000252578, 0.000248183, 0.00024396, 0.000239899, 0.000235988, 0.000232221, 0.000228588, 0.000225081, 0.000221692, 0.000218416, 0.000215247, 0.000212179, 0.000209205, 0.000206323, 0.000203527, 0.000200813, 0.000198177, 0.000195616, 0.000193126, 0.000190705, 0.000188348, 0.000186052, 0.000183817, 0.000181639, 0.000179571, 0.0001775, 0.000175478, 0.000173506, 0.000171581, 0.0001697, 0.000167863, 0.000166066, 0.000164311
